CardID,CustomerID,CardNumber,CardType,CVV,ExpiryDate,Limit,Status
837,814,340306877210740,AmEx,100,2029-05-16,7424.02,Active
838,815,38720769331033,Discover,303,2030-04-10,14493.97,Blocked
839,815,4174154601558353,MasterCard,381,2028-10-16,9077.1,Blocked
840,819,4760789876398199,MasterCard,168,2026-10-02,9130.71,Active
841,819,30045769769463,Discover,607,2027-02-19,4448.52,Active
842,820,3575219884805677,Visa,108,2028-11-19,15754.51,Active
843,823,36961910959262,AmEx,701,2029-09-10,17642.54,Expired
844,823,2586795165593057,AmEx,446,2028-02-03,627.99,Active
845,824,372199931899348,Discover,778,2026-12-26,2955.28,Blocked
846,824,213187232994374,Discover,409,2027-05-22,13083.66,Active
847,825,30351910444521,Visa,972,2029-01-24,16875.34,Active
848,827,639096580670,Discover,378,2027-09-01,4208.42,Blocked
849,829,213138013027207,Discover,000,2028-10-15,6798.01,Expired
850,829,4743241875530090476,AmEx,782,2028-08-27,11524.26,Expired
851,830,4942533019518,Discover,521,2030-01-06,9832.1,Expired
852,830,341654523536276,AmEx,246,2029-10-02,11114.82,Expired
853,832,4828748378270,AmEx,622,2026-07-22,17833.33,Active
854,832,180044161080296,Visa,623,2026-07-12,1655.36,Active
855,833,4820403694976,Visa,062,2030-06-05,6146.99,Active
856,834,3511350906177006,Visa,635,2029-03-15,6953.95,Expired
857,834,4003873869223163,Discover,919,2027-10-22,11941.22,Active
858,836,676354252196,Visa,032,2029-05-10,8369.66,Expired
859,836,213123519753902,MasterCard,451,2030-04-09,9833.47,Expired
860,837,503847093344,MasterCard,080,2028-06-25,18988.64,Active
861,837,3568767953285485,AmEx,557,2027-07-04,16131.96,Blocked
862,838,30162682962396,AmEx,526,2028-03-21,5525.36,Blocked
863,839,3584974455817407,Visa,859,2027-01-22,10680.98,Blocked
864,840,3535478026787891,Visa,446,2028-04-12,3636.05,Expired
865,840,4300436472869243340,Discover,154,2029-07-29,15569.43,Active
866,842,4135830166486540698,Discover,696,2029-04-13,3633.22,Active
867,842,180077006984041,Visa,282,2030-01-04,4827.4,Blocked
868,843,3531134102697025,MasterCard,841,2027-06-09,513.46,Active
869,843,3594376969742600,Discover,076,2028-08-11,2210.36,Expired
870,845,3573320221512067,Discover,157,2027-09-29,18332.97,Blocked
871,845,4971327002347130,AmEx,463,2028-08-31,15540.37,Blocked
872,846,341256526519828,MasterCard,339,2026-08-09,11227.6,Active
873,847,676146994253,AmEx,018,2026-07-28,17071.81,Active
874,847,502039607341,MasterCard,460,2030-02-04,15259.72,Expired
875,848,2283514033878301,AmEx,979,2027-02-13,17355.79,Blocked
876,848,180002222110577,MasterCard,526,2027-09-11,2369.77,Active
877,849,503852892416,Discover,994,2029-03-03,2422.56,Blocked
878,850,30176789822964,Visa,827,2030-02-28,11209.71,Blocked
879,850,3536766799949493,Discover,240,2029-04-08,12933.81,Blocked
880,851,3567672623476376,Visa,643,2027-07-07,5667.74,Expired
881,852,4184746810962108,Visa,487,2027-10-26,11709.81,Active
882,852,676162816612,Visa,935,2029-07-11,7039.53,Blocked
883,853,502008527306,AmEx,308,2027-11-10,12468.42,Expired
884,853,4727632926599550,Visa,374,2027-01-08,6864.56,Expired
885,856,346856824702409,MasterCard,195,2028-06-13,9782.05,Expired
886,857,4103102745116634,Visa,827,2029-04-13,14536.62,Active
887,858,4549171142294,AmEx,034,2029-05-08,2914.55,Blocked
888,858,372294875615006,AmEx,664,2027-07-27,3681.96,Active
889,860,213145563409792,MasterCard,793,2026-09-14,5238.9,Active
890,861,4467893971908088817,Discover,928,2027-09-12,19024.16,Expired
891,862,2708546540580555,Discover,090,2030-02-07,8604.57,Active
892,864,3566617728854119,Discover,833,2028-02-08,10203.15,Blocked
893,865,3546481740065179,Visa,505,2028-06-22,13386.17,Expired
894,866,3538476520270767,MasterCard,745,2029-03-29,16191.36,Active
895,867,3532692829113393,MasterCard,051,2028-02-21,6926.1,Active
896,868,4802069641291576993,AmEx,490,2027-02-05,14233.01,Blocked
897,868,4308525697804893,AmEx,682,2029-07-07,16265.09,Expired
898,870,3547887356436695,AmEx,288,2026-08-26,1235.01,Expired
899,870,3595960603603366,Visa,873,2027-05-27,8846.49,Expired
900,871,344700834406514,Visa,073,2029-12-23,866.57,Active
901,871,503867416912,Discover,119,2026-10-09,3822.66,Expired
902,872,501882998633,MasterCard,887,2027-01-17,9517.44,Expired
903,873,373035233496442,Discover,035,2030-03-09,1437.23,Active
904,875,676308784005,AmEx,719,2028-02-17,17885.49,Blocked
905,876,576022846603,Visa,084,2028-04-01,4015.25,Active
906,877,180055865454710,MasterCard,182,2028-08-01,8608.74,Blocked
907,877,4921547152049655725,MasterCard,843,2029-05-14,7148.57,Active
908,878,4427283462781169041,Visa,225,2027-02-19,13702.3,Blocked
909,880,676108830271,Discover,556,2029-11-27,3420.94,Active
910,882,4850611649858606956,Visa,924,2028-11-16,4596.8,Expired
911,883,4622715243899831340,MasterCard,541,2027-03-15,19019.22,Blocked
912,884,30010060719732,AmEx,848,2028-08-07,10281.44,Expired
913,884,2247892634025638,MasterCard,235,2029-03-10,8474.88,Active
914,885,3539343141969657,Discover,267,2029-05-27,11935.81,Expired
915,885,3510625449257519,Visa,615,2027-09-07,3587.23,Expired
916,886,4987282402957438,Visa,225,2026-12-04,2439.44,Blocked
917,887,2235524787115783,AmEx,804,2029-06-12,11824.9,Expired
918,887,060486181443,AmEx,529,2027-07-31,2068.44,Active
919,888,4736191766117,Discover,300,2026-11-04,16696.55,Blocked
920,891,4914146923253,Visa,820,2028-05-28,14334.41,Expired
921,893,36105893410717,Discover,657,2027-05-30,4371.4,Active
922,893,6518613411238514,MasterCard,865,2029-12-19,5625.85,Expired
923,894,4298222922456983520,Discover,498,2028-07-15,12657.35,Blocked
924,894,346288731818013,MasterCard,508,2029-12-08,17630.7,Blocked
925,895,4208112999426724,MasterCard,246,2029-03-21,12261.1,Blocked
926,896,3542527687128406,Visa,066,2027-07-22,6251.06,Expired
927,898,6011715230460245,Discover,627,2029-02-15,3407.71,Expired
928,898,4446711438558216894,AmEx,136,2030-02-01,12664.49,Expired
929,899,36696573258103,Visa,496,2029-04-08,6484.63,Active
930,900,377032735838433,MasterCard,110,2028-02-13,13434.81,Active
931,900,4047698619514852,MasterCard,274,2029-05-17,10792.37,Blocked
932,901,30321161782002,AmEx,579,2027-07-19,5626.45,Active
933,901,4620386950572797,MasterCard,983,2029-02-05,9819.36,Expired
934,903,6011603692735256,MasterCard,671,2028-12-06,10174.67,Expired
935,904,348344668745477,Visa,238,2027-08-19,3891.6,Blocked
936,906,676395627380,MasterCard,897,2026-10-23,5023.67,Active
937,907,2290256570628381,AmEx,460,2029-09-18,10180.32,Active
938,907,4435572296599397,MasterCard,785,2027-01-02,7842.11,Active
939,909,6011362474188040,Visa,488,2028-09-16,18777.96,Blocked
940,910,180075174855399,MasterCard,006,2027-03-25,12671.7,Expired
941,910,3504505230734371,AmEx,767,2028-04-01,19312.22,Active
942,912,3530330565441841,Discover,313,2029-06-05,14472.61,Active
943,913,3538585958094182,MasterCard,847,2027-12-21,1258.76,Expired
944,913,4839362337252369215,AmEx,110,2027-07-10,19651.78,Expired
945,914,372204218114799,AmEx,225,2030-01-18,19496.54,Expired
946,914,3585366199491475,Visa,081,2030-03-24,15597.58,Expired
947,915,344046651928523,MasterCard,219,2027-12-28,10513.83,Active
948,915,3516076309245919,Discover,066,2028-03-28,13610.03,Active
949,918,4653684416035975757,MasterCard,657,2028-04-30,1032.12,Blocked
950,918,4535369163385364494,Discover,153,2027-08-02,18309.11,Expired
951,919,4497700155086229324,MasterCard,022,2028-01-01,19892.68,Expired
952,919,4616563772339615,Discover,658,2027-11-20,4160.48,Blocked
953,921,2224463160861619,Visa,290,2026-12-20,16218.66,Blocked
954,922,4875792514840582,AmEx,674,2028-07-22,7484.8,Expired
955,922,36905270782152,Visa,687,2029-06-15,10344.37,Blocked
956,923,30132450597997,Discover,027,2030-02-14,5989.19,Active
957,924,3551854317119235,AmEx,723,2028-09-22,3641.39,Expired
958,924,2720964486513577,AmEx,472,2027-02-16,11311.72,Blocked
959,925,4167023664504126,MasterCard,408,2030-02-10,2080.44,Blocked
960,926,180050539913308,Visa,056,2027-02-16,15352.12,Blocked
961,926,4226493633934,MasterCard,369,2029-10-21,10178.97,Blocked
962,928,3511519417072514,Visa,684,2028-01-14,19247.24,Active
963,930,4901864552893597,AmEx,260,2029-01-20,7414.13,Active
964,931,4454419742077964,Visa,418,2028-07-05,1202.29,Active
965,932,4910237748522737647,MasterCard,680,2027-02-08,4024.23,Blocked
966,932,3532307174398669,AmEx,372,2029-06-21,12961.56,Active
967,935,2705051199945855,AmEx,377,2027-04-08,802.05,Expired
968,935,4022895121242,MasterCard,332,2027-09-19,970.28,Blocked
969,936,4674703087928301,MasterCard,202,2029-06-07,12015.27,Blocked
970,937,4813525646773358559,AmEx,146,2027-06-19,13543.97,Active
971,938,4505496126201238993,AmEx,614,2027-06-30,6248.58,Blocked
972,940,36547586557900,AmEx,501,2029-03-28,16531.52,Blocked
973,941,4245158389962640649,MasterCard,715,2027-08-04,17922.37,Active
974,941,180050221550871,Visa,345,2029-10-06,19453.82,Expired
975,942,639090566576,Discover,277,2027-12-06,8390.44,Blocked
976,944,060445439932,AmEx,102,2026-09-12,4884.95,Blocked
977,944,30381702097898,MasterCard,445,2028-05-15,10193.62,Blocked
978,945,4767105620371,AmEx,674,2028-07-25,2720.12,Blocked
979,947,4063538618065620670,Discover,214,2026-11-20,19898.41,Expired
980,948,6587653612982953,MasterCard,594,2028-09-24,3862.17,Expired
981,948,4367719001857279,MasterCard,281,2029-06-18,3547.25,Expired
982,951,4286513382607,Visa,758,2029-07-12,902.18,Expired
983,951,30098351191398,MasterCard,430,2029-03-12,6710.75,Active
984,952,180059279196719,Visa,961,2029-06-12,14229.45,Active
985,953,4282491589743808,Visa,582,2029-01-28,13102.87,Active
986,953,3512464292365213,MasterCard,956,2027-04-21,5813.68,Blocked
987,954,3553212219790348,Discover,411,2028-01-16,14752.66,Active
988,954,503847866442,MasterCard,785,2027-09-06,11193.37,Active
989,956,4772473491559305,MasterCard,416,2027-01-27,19874.49,Expired
990,957,4164800476138364,MasterCard,723,2028-03-18,2224.51,Expired
991,957,4915827262440,AmEx,560,2029-09-29,9796.2,Active
992,959,4558139242088650,AmEx,356,2027-01-04,8076.03,Active
993,962,3572132683466091,Discover,421,2027-01-06,1388.68,Blocked
994,962,4750848579266069710,AmEx,571,2028-05-14,5614.82,Active
995,963,4269682973372,Discover,689,2027-02-11,13648.21,Active
996,963,4753976055400,Discover,328,2028-05-16,14198.25,Active
997,964,4062493806188693451,Visa,916,2028-06-15,17662.85,Expired
998,964,4735431296859359,MasterCard,614,2028-07-19,2797.99,Expired
999,965,676204982547,MasterCard,395,2028-12-14,8572.59,Active
1000,965,4017096022595,AmEx,294,2026-10-24,11354.63,Expired
1001,966,349019237824966,AmEx,942,2029-03-07,3969.66,Blocked
1002,969,4605349523524,Visa,916,2028-03-28,16574.15,Active
1003,969,060400947176,Visa,020,2028-02-04,18856.75,Blocked
1004,970,346424443674028,Discover,660,2027-08-14,11837.64,Active
1005,971,2720442117421627,Visa,640,2028-01-25,8431.27,Expired
1006,972,2432148061899697,AmEx,899,2029-06-09,15405.09,Expired
1007,972,6571053793791406,Discover,387,2028-10-21,14016.07,Active
1008,973,213136811760482,AmEx,684,2029-07-07,19837.8,Expired
1009,973,3547785903827665,MasterCard,944,2027-01-31,3479.72,Blocked
1010,976,3536497756708058,AmEx,049,2029-05-13,6326.76,Expired
1011,976,3599533145676418,Discover,883,2029-12-10,15579.01,Blocked
1012,978,5329832913962691,Visa,355,2029-06-26,9085.61,Expired
1013,980,3517463529747289,MasterCard,131,2028-04-01,6943.25,Active
1014,980,6557610154559611,Discover,763,2030-04-12,17787.5,Active
1015,981,676272383495,AmEx,669,2029-11-24,8435.69,Blocked
1016,981,4769104508052,MasterCard,907,2028-09-12,4242.43,Blocked
1017,982,060461531356,AmEx,020,2028-10-09,16954.1,Expired
1018,982,2708905587250383,AmEx,382,2028-12-09,7466.79,Active
1019,983,213114448249013,Visa,216,2029-11-09,4887.44,Blocked
1020,983,630471036164,Discover,658,2030-02-01,17608.77,Expired
1021,984,213104265639156,AmEx,292,2027-10-13,15905.42,Blocked
1022,986,4362625462425770820,Visa,939,2030-04-06,4636.24,Blocked
1023,987,6527366920241912,AmEx,079,2027-07-08,16843.13,Expired
1024,989,341070145451622,Visa,004,2030-05-17,3821.4,Expired
1025,989,376756680241752,MasterCard,225,2026-11-24,15424.03,Active
1026,990,36335309705216,Visa,820,2030-05-20,12138.84,Blocked
1027,991,4217661889801205,AmEx,560,2027-04-01,3834.87,Active
1028,992,213164820477120,Discover,092,2027-07-26,18357.87,Active
1029,993,630461641247,MasterCard,053,2028-04-15,6566.9,Expired
1030,995,502038913393,AmEx,367,2027-06-23,6473.58,Blocked
1031,996,3590601383636235,MasterCard,465,2030-04-26,12273.78,Blocked
1032,997,4329787424804791960,Visa,783,2026-09-27,17179.22,Blocked
1033,998,4894926918759303478,AmEx,327,2026-08-18,11099.57,Blocked
1034,998,060408651697,Discover,313,2028-02-22,11023.66,Expired
1035,999,573409190788,Discover,814,2030-05-11,5212.33,Expired
1036,1000,3598962206141569,Discover,815,2029-02-24,4677.74,Blocked
1037,1000,5134751705613368,Visa,586,2028-05-07,7219.93,Expired
